Months,Country,Year,Value,Source,Notes,ISO3
September,Guyana,2010,103.5,938,"5958,5938",GUY
August,Guyana,2010,102.5,938,"5958,5938",GUY
December,Suriname,2010,113.1,926,"5949,2841",SUR
December,Dominican Republic,2010,100,270,"2839,5947",DOM
December,Jamaica,2010,168.1,277,"2833,5941",JAM
December,Haiti,2010,175.2,276,"2831,5962",HTI
December,Cuba,2010,125.8,,,CUB
November,Suriname,2010,113.5,926,"2841,5949",SUR
November,Dominican Republic,2010,99.09,270,"2839,5947",DOM
November,Jamaica,2010,165.7,277,"2833,5941",JAM
November,Haiti,2010,172.5,276,"2831,5962",HTI
November,Cuba,2010,125.74,,,CUB
October,Trinidad and Tobago,2010,180.6,278,"2842,5950",TTO
October,Suriname,2010,112.8,926,"2841,5949",SUR
October,Dominican Republic,2010,98.78,270,"2839,5947",DOM
October,Jamaica,2010,164,277,"2833,5941",JAM
October,Haiti,2010,171,276,"5962,2831",HTI
October,Cuba,2010,125.64,,,CUB
October,Barbados,2010,144.3,275,"5931,2822",BRB
September,Trinidad and Tobago,2010,182.9,278,"5950,2842",TTO
September,Cuba,2010,125.5,,,CUB
September,Barbados,2010,144.3,275,"2822,5931",BRB
August,Saint Lucia,2010,106.18,925,"2840,5948",LCA
August,Saint Vincent and the Grenadines,2010,100.6,940,5910,VCT
August,Saint Kitts and Nevis,2010,100.8,939,5910,KNA
August,Grenada,2010,104.37,937,5910,GRD
August,Dominica,2010,100.4,936,5910,DMA
August,Belize,2010,98.895,934,"1011,5952",BLZ
August,Barbados,2010,143.6,275,"2822,5931",BRB
August,Antigua and Barbuda,2010,121.89,931,,ATG
July,Saint Lucia,2010,105.94,925,"2840,5948",LCA
July,Saint Vincent and the Grenadines,2010,100.8,940,5910,VCT
July,Saint Kitts and Nevis,2010,100.59,939,5910,KNA
July,Grenada,2010,104.3,937,5910,GRD
July,Dominica,2010,100.38,936,5910,DMA
July,Barbados,2010,142.8,275,"2822,5931",BRB
July,Bahamas,2010,100.31,274,"3775,5930",BHS
July,Antigua and Barbuda,2010,121.86,931,,ATG
June,Saint Lucia,2010,105.86,925,"5948,2840",LCA
June,Saint Vincent and the Grenadines,2010,100.6,940,5910,VCT
June,Saint Kitts and Nevis,2010,100.75,939,5910,KNA
June,Guyana,2010,102,938,"5958,5938",GUY
June,Grenada,2010,104.89,937,5910,GRD
June,Dominica,2010,100,936,5910,DMA
June,Barbados,2010,143,275,"2822,5931",BRB
June,Bahamas,2010,100.4,274,"3775,5930",BHS
June,Antigua and Barbuda,2010,122.03,931,,ATG
May,Saint Lucia,2010,105.4,925,"2840,5948",LCA
May,Saint Vincent and the Grenadines,2010,100.8,940,5910,VCT
May,Saint Kitts and Nevis,2010,99.64,939,5910,KNA
May,Grenada,2010,103.61,937,5910,GRD
May,Dominica,2010,100,936,5910,DMA
May,Barbados,2010,142.6,275,"5931,2822",BRB
May,Antigua and Barbuda,2010,121.98,931,,ATG
April,Saint Lucia,2010,105.72,925,"5948,2840",LCA
April,Saint Vincent and the Grenadines,2010,100.9,940,5910,VCT
April,Saint Kitts and Nevis,2010,100.01,939,5910,KNA
April,Grenada,2010,103.56,937,5910,GRD
April,Dominica,2010,100.1133328,936,5910,DMA
April,Antigua and Barbuda,2010,121.14,931,,ATG
September,Suriname,2010,111.6,926,"5949,2841",SUR
September,Dominican Republic,2010,98.12,270,"5947,2839",DOM
September,Jamaica,2010,162.8,277,"5941,2833",JAM
September,Haiti,2010,170.5,276,"5962,2831",HTI
August,Trinidad and Tobago,2010,184,278,"2842,5950",TTO
August,Suriname,2010,110.2,926,"2841,5949",SUR
August,Dominican Republic,2010,97.37,270,"2839,5947",DOM
August,Jamaica,2010,162,277,"2833,5941",JAM
August,Haiti,2010,170.6,276,"5962,2831",HTI
August,Cuba,2010,125.44,,,CUB
July,Trinidad and Tobago,2010,180,278,"2842,5950",TTO
July,Suriname,2010,109.6,926,"2841,5949",SUR
July,Jamaica,2010,161.3,277,"2833,5941",JAM
July,Haiti,2010,170.6,276,"2831,5962",HTI
May,Belize,2010,99.35,934,"5952,1011",BLZ
May,Bahamas,2010,100.51,274,"3775,5930",BHS
April,Bahamas,2010,100.47,274,"5930,3775",BHS
March,Saint Lucia,2010,105.15,925,"2840,5948",LCA
July,Dominican Republic,2010,97.16,270,"2839,5947",DOM
July,Cuba,2010,125.5,,,CUB
June,Trinidad and Tobago,2010,179.2,278,"5950,2842",TTO
June,Suriname,2010,109.2,926,"5949,2841",SUR
June,Dominican Republic,2010,96.83,270,"5947,2839",DOM
June,Jamaica,2010,160.7,277,"2833,5941",JAM
June,Haiti,2010,170.8,276,"5962,2831",HTI
June,Cuba,2010,125.3,,,CUB
May,Trinidad and Tobago,2010,172.9,278,"2842,5950",TTO
May,Suriname,2010,106.5,926,"2841,5949",SUR
May,Dominican Republic,2010,96.99,270,"2839,5947",DOM
May,Jamaica,2010,159.7,277,"2833,5941",JAM
May,Haiti,2010,170.7,276,"2831,5962",HTI
May,Cuba,2010,124.96,,,CUB
April,Trinidad and Tobago,2010,169.6,278,"2842,5950",TTO
April,Suriname,2010,104,926,"2841,5949",SUR
April,Haiti,2010,170.3,276,"2831,5962",HTI
April,Cuba,2010,124.6,,,CUB
April,Barbados,2010,142.2,275,"2822,5931",BRB
March,Saint Vincent and the Grenadines,2010,100.2,940,5910,VCT
March,Saint Kitts and Nevis,2010,100.09,939,5910,KNA
March,Guyana,2010,100.48,938,"5938,5958",GUY
March,Grenada,2010,103.27,937,5910,GRD
March,Dominica,2010,100.2104752,936,5910,DMA
March,Cuba,2010,124.1,,,CUB
March,Barbados,2010,141,275,"2822,5931",BRB
March,Bahamas,2010,100.12,274,"3775,5930",BHS
March,Antigua and Barbuda,2010,120.78,931,,ATG
February,Saint Lucia,2010,105.13,925,"5948,2840",LCA
February,Saint Vincent and the Grenadines,2010,100.1,940,5910,VCT
February,Saint Kitts and Nevis,2010,100.5,939,5910,KNA
February,Guyana,2010,100.74,938,"5938,5958",GUY
February,Grenada,2010,101.51,937,5910,GRD
February,Dominica,2010,99.61143042,936,5910,DMA
February,Cuba,2010,123.8,,,CUB
February,Belize,2010,99.09,934,"1011,5952",BLZ
February,Barbados,2010,139.7,275,"2822,5931",BRB
February,Bahamas,2010,100,274,"3775,5930",BHS
February,Antigua and Barbuda,2010,120.81,931,,ATG
January,Saint Lucia,2010,105.19,925,"2840,5948",LCA
January,Saint Vincent and the Grenadines,2010,100,940,5910,VCT
January,Saint Kitts and Nevis,2010,100,939,5910,KNA
January,Guyana,2010,99.62,938,"5958,5938",GUY
January,Grenada,2010,100,937,5910,GRD
January,Dominica,2010,99.23095604,936,5910,DMA
January,Cuba,2010,123.7,,,CUB
January,Barbados,2010,138.9,275,"2822,5931",BRB
January,Bahamas,2010,99.99,274,"3775,5930",BHS
January,Antigua and Barbuda,2010,120.53,931,,ATG
July,Guyana,2010,99.9,938,"5958,5938",GUY
May,Guyana,2010,102,938,"5938,5958",GUY
April,Guyana,2010,102,938,"5958,5938",GUY
August,Bahamas,2010,100.88,931,,BHS
September,Bahamas,2010,100.88,931,,BHS
October,Bahamas,2010,101.3,931,,BHS
November,Bahamas,2010,101.5,931,,BHS
December,Bahamas,2010,101.6,931,,BHS
August,Bahamas,2010,100.88,274,"3775,5930",BHS
September,Bahamas,2010,100.88,274,"3775,5930",BHS
October,Bahamas,2010,101.3,274,"3775,5930",BHS
November,Bahamas,2010,101.5,274,"3775,5930",BHS
December,Bahamas,2010,101.6,274,"5930,3775",BHS
December,Montserrat,2010,248.58,,,MSR
November,Montserrat,2010,248.9,,,MSR
December,Aruba,2010,114.3,,,ABW
November,Aruba,2010,113.9,,,ABW
October,Aruba,2010,114.5,,,ABW
September,Aruba,2010,114.4,,,ABW
August,Aruba,2010,114.6,,,ABW
July,Aruba,2010,114.5,,,ABW
June,Aruba,2010,115,,,ABW
May,Aruba,2010,114.8,,,ABW
April,Aruba,2010,114.4,,,ABW
March,Aruba,2010,114.1,,,ABW
February,Aruba,2010,114.3,,,ABW
January,Aruba,2010,115.2,,,ABW
October,Montserrat,2010,247.21,,,MSR
September,Montserrat,2010,246.63,,,MSR
August,Montserrat,2010,242.56,,,MSR
July,Montserrat,2010,242.56,,,MSR
June,Montserrat,2010,242.99,,,MSR
May,Montserrat,2010,243.98,,,MSR
April,Montserrat,2010,243.9,,,MSR
March,Montserrat,2010,243.21,,,MSR
February,Montserrat,2010,243.33,,,MSR
April,Dominican Republic,2010,96.66,270,"2839,5947",DOM
January,Montserrat,2010,242.26,,,MSR
January,Jamaica,2011,167.8,277,"2833,5941",JAM
January,Dominican Republic,2011,101.24,270,"2839,5947",DOM
January,Barbados,2011,148.9,275,"5931,2822",BRB
February,Haiti,2011,179.4,276,"2831,5962",HTI
February,Jamaica,2011,167.1,277,"2833,5941",JAM
February,Dominican Republic,2011,102.46,270,"2839,5947",DOM
January,Suriname,2011,117.1,926,"5949,2841",SUR
January,Trinidad and Tobago,2011,182.1,278,"5950,2842",TTO
February,Trinidad and Tobago,2011,180.9,278,"2842,5950",TTO
March,Haiti,2011,181.7,276,"5962,2831",HTI
March,Jamaica,2011,168.9,277,"2833,5941",JAM
March,Dominican Republic,2011,103.65,270,"2839,5947",DOM
February,Suriname,2011,122.4,926,"5949,2841",SUR
March,Suriname,2011,125.3,926,"5949,2841",SUR
April,Suriname,2011,127.6,926,"2841,5949",SUR
March,Trinidad and Tobago,2011,179.7,278,"2842,5950",TTO
January,Antigua and Barbuda,2011,123.36,931,,ATG
January,Dominica,2011,99.9,936,5910,DMA
January,Saint Lucia,2011,106.86,925,"5948,2840",LCA
February,Antigua and Barbuda,2011,123.61,931,,ATG
February,Barbados,2011,151.4,275,"2822,5931",BRB
February,Dominica,2011,99.21,936,5910,DMA
February,Saint Lucia,2011,106.21,925,"5948,2840",LCA
March,Antigua and Barbuda,2011,124.28,931,,ATG
March,Saint Lucia,2011,107.09,925,"5948,2840",LCA
April,Haiti,2011,183.5,276,"5962,2831",HTI
April,Jamaica,2011,169.7,277,"5941,2833",JAM
April,Dominican Republic,2011,104.55,270,"2839,5947",DOM
April,Trinidad and Tobago,2011,180.4,278,"5950,2842",TTO
May,Dominican Republic,2011,104.78,270,"2839,5947",DOM
January,Bahamas,2011,102.08,274,"5930,3775",BHS
February,Belize,2011,100,934,"1011,5952",BLZ
March,Barbados,2011,152.2,275,"2822,5931",BRB
March,Dominica,2011,100.62,936,5910,DMA
March,Guyana,2011,106.6,938,"5938,5958",GUY
April,Barbados,2011,153.6,275,"2822,5931",BRB
May,Barbados,2011,155.5,275,"2822,5931",BRB
May,Haiti,2011,184.7,276,"2831,5962",HTI
May,Jamaica,2011,171,277,"2833,5941",JAM
May,Suriname,2011,128,926,"2841,5949",SUR
May,Trinidad and Tobago,2011,179.7,278,"5950,2842",TTO
June,Barbados,2011,156.3,275,"2822,5931",BRB
June,Haiti,2011,186.7,276,"5962,2831",HTI
June,Jamaica,2011,172.3,277,"2833,5941",JAM
June,Dominican Republic,2011,105.85,270,"2839,5947",DOM
June,Trinidad and Tobago,2011,180.7,278,"5950,2842",TTO
July,Haiti,2011,186.8,276,"5962,2831",HTI
July,Jamaica,2011,173.6,277,"2833,5941",JAM
July,Dominican Republic,2011,106.75,270,"2839,5947",DOM
July,Trinidad and Tobago,2011,182.6,278,"2842,5950",TTO
August,Haiti,2011,187,276,"5962,2831",HTI
August,Jamaica,2011,174.6,277,"2833,5941",JAM
August,Dominican Republic,2011,107.28,270,"2839,5947",DOM
December,Jamaica,2011,178.21,277,"5941,2833",JAM
November,Jamaica,2011,177.46,277,"2833,5941",JAM
December,Guyana,2011,107.9,938,"5938,5958",GUY
November,Guyana,2011,108.1,938,"5938,5958",GUY
October,Guyana,2011,108.3,938,"5938,5958",GUY
September,Guyana,2011,108.4,938,"5938,5958",GUY
August,Guyana,2011,107.6,938,"5938,5958",GUY
July,Guyana,2011,107.5,938,"5938,5958",GUY
June,Guyana,2011,107.8,938,"5938,5958",GUY
May,Guyana,2011,107,938,"5958,5938",GUY
April,Guyana,2011,107.3,938,"5938,5958",GUY
February,Guyana,2011,104.8,938,"5938,5958",GUY
January,Guyana,2011,104.5,938,"5938,5958",GUY
August,Trinidad and Tobago,2011,185.1,278,"2842,5950",TTO
June,Suriname,2011,128.5,926,"2841,5949",SUR
July,Suriname,2011,129.4,926,"2841,5949",SUR
August,Suriname,2011,129.7,926,"2841,5949",SUR
January,Saint Kitts and Nevis,2011,107.28,939,5910,KNA
January,Saint Vincent and the Grenadines,2011,101.7,940,5910,VCT
February,Saint Kitts and Nevis,2011,107.69,939,5910,KNA
February,Saint Vincent and the Grenadines,2011,101.8,940,5910,VCT
March,Saint Kitts and Nevis,2011,107.91,939,5910,KNA
March,Saint Vincent and the Grenadines,2011,102,940,5910,VCT
April,Saint Kitts and Nevis,2011,108.98,939,5910,KNA
April,Saint Vincent and the Grenadines,2011,102.7,940,5910,VCT
April,Saint Lucia,2011,107.31,925,"2840,5948",LCA
May,Saint Kitts and Nevis,2011,108.77,939,5910,KNA
May,Saint Vincent and the Grenadines,2011,103,940,5910,VCT
May,Saint Lucia,2011,108.4,925,"5948,2840",LCA
June,Saint Kitts and Nevis,2011,107.99,939,5910,KNA
June,Saint Vincent and the Grenadines,2011,103.7,940,5910,VCT
June,Saint Lucia,2011,108.91,925,"2840,5948",LCA
July,Saint Kitts and Nevis,2011,108.38,939,5910,KNA
July,Saint Vincent and the Grenadines,2011,103.9,940,5910,VCT
July,Saint Lucia,2011,109.62,925,"2840,5948",LCA
August,Saint Kitts and Nevis,2011,109.56,939,5910,KNA
August,Saint Vincent and the Grenadines,2011,105,940,5910,VCT
August,Saint Lucia,2011,109.17,925,"2840,5948",LCA
September,Saint Kitts and Nevis,2011,108.4,939,5910,KNA
September,Saint Vincent and the Grenadines,2011,105.4,940,5910,VCT
September,Saint Lucia,2011,108.9,925,"2840,5948",LCA
October,Saint Kitts and Nevis,2011,108.6,939,5910,KNA
October,Saint Vincent and the Grenadines,2011,105.7,940,5910,VCT
October,Saint Lucia,2011,109.78,925,"2840,5948",LCA
October,Suriname,2011,130.7,926,"2841,5949",SUR
October,Trinidad and Tobago,2011,187.3,278,"5950,2842",TTO
November,Saint Kitts and Nevis,2011,108.89,939,5910,KNA
November,Saint Vincent and the Grenadines,2011,105.9,940,5910,VCT
November,Saint Lucia,2011,110.03,925,"5948,2840",LCA
November,Suriname,2011,130.8,926,"2841,5949",SUR
November,Trinidad and Tobago,2011,189.7,278,"2842,5950",TTO
December,Saint Vincent and the Grenadines,2011,106.1,940,5910,VCT
December,Saint Lucia,2011,110.61,925,"2840,5948",LCA
December,Suriname,2011,130.4,926,"2841,5949",SUR
December,Trinidad and Tobago,2011,189.7,278,"5950,2842",TTO
September,Jamaica,2011,175.9,277,"5941,2833",JAM
September,Suriname,2011,130,926,"2841,5949",SUR
September,Trinidad and Tobago,2011,187.5,278,"5950,2842",TTO
October,Jamaica,2011,176.7,277,"2833,5941",JAM
May,Belize,2011,100.3,934,"1011,5952",BLZ
August,Belize,2011,101.2,934,"1011,5952",BLZ
December,Grenada,2011,107.76,937,5910,GRD
November,Grenada,2011,107.64,937,5910,GRD
October,Grenada,2011,107.57,937,5910,GRD
October,Dominica,2011,101.92,936,5910,DMA
September,Grenada,2011,107.61,937,5910,GRD
September,Dominica,2011,101.74,936,5910,DMA
August,Grenada,2011,107.8,937,5910,GRD
August,Dominica,2011,101.47,936,5910,DMA
July,Grenada,2011,107.59,937,5910,GRD
July,Dominica,2011,101.91,936,5910,DMA
June,Grenada,2011,107.61,937,5910,GRD
June,Dominica,2011,102.1,936,5910,DMA
December,Saint Kitts and Nevis,2011,110.56,939,5910,KNA
May,Grenada,2011,106.38,937,5910,GRD
May,Dominica,2011,101.58,936,5910,DMA
April,Grenada,2011,105.94,937,5910,GRD
April,Dominica,2011,100.94,936,5910,DMA
March,Grenada,2011,105.67,937,5910,GRD
February,Grenada,2011,104.57,937,5910,GRD
January,Grenada,2011,104.36,937,5910,GRD
February,Bahamas,2011,102.4,931,,BHS
March,Bahamas,2011,103.13,931,,BHS
April,Bahamas,2011,103.6,931,,BHS
May,Bahamas,2011,104.05,931,,BHS
June,Bahamas,2011,104.04,931,,BHS
July,Bahamas,2011,104.2,931,,BHS
August,Bahamas,2011,104.48,931,,BHS
September,Bahamas,2011,104.55,931,,BHS
May,Belize,2011,154.4,934,"1011,5952",BLZ
November,Dominica,2011,101.74,936,5910,DMA
December,Cuba,2011,127.43,,,CUB
December,Dominica,2011,101.2,936,5910,DMA
August,Belize,2011,154.7,934,"1011,5952",BLZ
July,Barbados,2011,157.6,275,"2822,5931",BRB
August,Barbados,2011,158.8,275,"2822,5931",BRB
September,Barbados,2011,159.3,275,"2822,5931",BRB
October,Barbados,2011,160.5,275,"2822,5931",BRB
February,Bahamas,2011,102.4,274,"3775,5930",BHS
March,Bahamas,2011,103.13,274,"3775,5930",BHS
April,Bahamas,2011,103.6,274,"3775,5930",BHS
May,Bahamas,2011,104.05,274,"3775,5930",BHS
June,Bahamas,2011,104.04,274,"3775,5930",BHS
July,Bahamas,2011,104.2,274,"3775,5930",BHS
August,Bahamas,2011,104.48,274,"3775,5930",BHS
September,Bahamas,2011,104.55,274,"3775,5930",BHS
January,Cuba,2011,126,,,CUB
February,Cuba,2011,126.1,,,CUB
March,Cuba,2011,126.2,,,CUB
April,Cuba,2011,126.44,,,CUB
May,Cuba,2011,126.54,,,CUB
June,Cuba,2011,126.6,,,CUB
July,Cuba,2011,126.7,,,CUB
August,Cuba,2011,126.9,,,CUB
September,Cuba,2011,127,,,CUB
October,Cuba,2011,127.1,,,CUB
November,Cuba,2011,127,931,,CUB
January,Cuba,2011,126,,,CUB
February,Cuba,2011,126.1,,,CUB
March,Cuba,2011,126.2,,,CUB
April,Cuba,2011,126.44444,,,CUB
May,Cuba,2011,126.54444,,,CUB
June,Cuba,2011,126.6,,,CUB
July,Cuba,2011,126.7,,,CUB
August,Cuba,2011,126.9,,,CUB
September,Cuba,2011,127,,,CUB
October,Cuba,2011,127.1,,,CUB
November,Cuba,2011,127,931,,CUB
September,Haiti,2011,188.2,276,"2831,5962",HTI
October,Haiti,2011,188.8,276,"5962,2831",HTI
September,Dominican Republic,2011,107.51,270,"2839,5947",DOM
October,Dominican Republic,2011,107.54,270,"2839,5947",DOM
November,Dominican Republic,2011,107.64,270,"5947,2839",DOM
December,Dominican Republic,2011,107.76,270,"2839,5947",DOM
January,Cuba,2011,126,,,CUB
February,Cuba,2011,126.1,,,CUB
March,Cuba,2011,126.2,,,CUB
April,Cuba,2011,126.44444,,,CUB
December,Belize,2011,101.2,934,"1011,5952",BLZ
November,Belize,2011,101.5,934,"1011,5952",BLZ
October,Belize,2011,101.3,934,"1011,5952",BLZ
September,Belize,2011,101.5,934,"1011,5952",BLZ
December,Montserrat,2011,259.6,,,MSR
November,Montserrat,2011,257.9,,,MSR
October,Montserrat,2011,257.9,,,MSR
September,Montserrat,2011,255.7,,,MSR
August,Montserrat,2011,256,,,MSR
July,Montserrat,2011,252.7,,,MSR
June,Montserrat,2011,251.3,,,MSR
May,Montserrat,2011,252.6,,,MSR
April,Montserrat,2011,250.7,,,MSR
March,Montserrat,2011,250.7,,,MSR
February,Montserrat,2011,249.1,,,MSR
January,Montserrat,2011,249.6,,,MSR
December,Aruba,2011,121.4,,,ABW
November,Aruba,2011,121.3,,,ABW
October,Aruba,2011,121.9,,,ABW
September,Aruba,2011,122.2,,,ABW
August,Aruba,2011,120.3,,,ABW
July,Aruba,2011,120.1,,,ABW
June,Aruba,2011,120.1,,,ABW
May,Aruba,2011,118.8,,,ABW
April,Aruba,2011,115.9,,,ABW
March,Aruba,2011,115.1,,,ABW
February,Aruba,2011,114.8,,,ABW
January,Aruba,2011,114.4,,,ABW
July,Belize,2011,100.6,934,"1011,5952",BLZ
June,Belize,2011,100.4,934,"5952,1011",BLZ
April,Belize,2011,100,934,"1011,5952",BLZ
March,Belize,2011,99.8,934,"1011,5952",BLZ
December,Barbados,2011,161.6,275,"5931,2822",BRB
December,Bahamas,2011,104.83,,,BHS
November,Barbados,2011,161.5,275,"2822,5931",BRB
November,Bahamas,2011,104.8,,,BHS
October,Bahamas,2011,104.51,275,"5931,2822",BHS
May,Cuba,2011,126.54444,,,CUB
June,Cuba,2011,126.6,,,CUB
July,Cuba,2011,126.7,,,CUB
August,Cuba,2011,126.9,,,CUB
September,Cuba,2011,127,,,CUB
October,Cuba,2011,127.1,,,CUB
November,Cuba,2011,127,931,,CUB
September,Haiti,2011,186.0146,276,"2831,5962",HTI
October,Haiti,2011,186.60764,276,"2831,5962",HTI
November,Haiti,2011,189.2,276,"2831,5962",HTI
December,Haiti,2011,189.7,276,"2831,5962",HTI
September,Dominican Republic,2011,107.51,270,"5947,2839",DOM
October,Dominican Republic,2011,107.54,270,"5947,2839",DOM
November,Dominican Republic,2011,107.64,270,"5947,2839",DOM
December,Dominican Republic,2011,107.76,270,"5947,2839",DOM
April,Antigua and Barbuda,2011,124.72,931,,ATG
May,Antigua and Barbuda,2011,125.94,931,,ATG
June,Antigua and Barbuda,2011,126.09,931,,ATG
July,Antigua and Barbuda,2011,126.81,931,,ATG
August,Antigua and Barbuda,2011,127.31,931,,ATG
September,Antigua and Barbuda,2011,127.84,931,,ATG
October,Antigua and Barbuda,2011,128.52,931,,ATG
November,Antigua and Barbuda,2011,128.23,931,,ATG
December,Antigua and Barbuda,2011,128.89,931,,ATG
January,Haiti,2011,177.2,276,"2831,5962",HTI
December,Jamaica,2012,192.5,277,"2833,5941",JAM
November,Jamaica,2012,190.6,277,"5941,2833",JAM
October,Trinidad and Tobago,2012,204.9,278,"2820,5911,5950,2842",TTO
October,Jamaica,2012,189.4,277,"2820,5911,2833,5941",JAM
September,Barbados,2012,164.4,275,"2822,5931",BRB
August,Barbados,2012,162.6,275,"2822,5931",BRB
July,Barbados,2012,162,275,"5931,2822",BRB
December,Dominican Republic,2012,111.97,270,"2839,5947",DOM
December,Haiti,2012,204.1,276,"5962,2831",HTI
November,Dominican Republic,2012,111.27,270,"5947,2839",DOM
November,Haiti,2012,203.3,276,"5962,2831",HTI
October,Haiti,2012,201.7,276,"2831,5962",HTI
October,Dominican Republic,2012,110.57,270,"2839,5947",DOM
September,Trinidad and Tobago,2012,202,278,"2842,5950",TTO
September,Suriname,2012,134.8,926,"5949,2841",SUR
September,Saint Kitts and Nevis,2012,110.75,939,5910,KNA
September,Dominican Republic,2012,110.31,270,"2839,5947",DOM
September,Jamaica,2012,187.6,277,"2833,5941",JAM
September,Haiti,2012,200.5,276,"2831,5962",HTI
September,Belize,2012,102,934,"1011,5952",BLZ
September,Antigua and Barbuda,2012,130.25,931,,ATG
August,Trinidad and Tobago,2012,199.8,278,"2842,5950",TTO
August,Suriname,2012,134.5,926,"2841,5949",SUR
August,Saint Lucia,2012,112.49,925,"2840,5948",LCA
August,Saint Vincent and the Grenadines,2012,107,940,5910,VCT
August,Saint Kitts and Nevis,2012,109.84,939,5910,KNA
August,Dominican Republic,2012,109.6,270,"2839,5947",DOM
August,Jamaica,2012,184.1,277,"2833,5941",JAM
January,Aruba,2012,121.4,,,ABW
February,Aruba,2012,121,,,ABW
March,Aruba,2012,121.5,,,ABW
April,Aruba,2012,121.8,,,ABW
May,Aruba,2012,121.9,,,ABW
June,Aruba,2012,121.8,,,ABW
July,Aruba,2012,121.2,,,ABW
August,Aruba,2012,120.7,,,ABW
September,Aruba,2012,118.8,,,ABW
October,Aruba,2012,119.4,,,ABW
November,Aruba,2012,119.3,,,ABW
March,Guyana,2012,107.9,938,"5958,5938",GUY
September,Guyana,2012,110.9,938,"5958,5938",GUY
October,Barbados,2012,165.1,275,"2822,5931",BRB
October,Belize,2012,102.1,934,"1011,5952",BLZ
October,Suriname,2012,135.6,926,"2841,5949",SUR
November,Suriname,2012,136.4,926,"2841,5949",SUR
